ligand_id,label,score,has_rank1,n_ranks,rank_used
abl1_decoy_000314,0,-2.3,1,10,1
abl1_decoy_000315,0,,0,0,
abl1_decoy_000316,0,-1.34,1,10,1
abl1_decoy_000317,0,-2.36,1,10,1
abl1_decoy_000318,0,0.35,1,10,1
abl1_decoy_000319,0,-0.21,1,10,1
abl1_decoy_000320,0,-0.2,1,10,1
abl1_decoy_000321,0,-0.71,1,10,1
abl1_decoy_000322,0,-0.9,1,10,1
abl1_decoy_000323,0,-0.19,1,10,1
abl1_decoy_000324,0,-1.67,1,10,1
abl1_decoy_000325,0,-0.01,1,10,1
abl1_decoy_000326,0,-0.13,1,10,1
abl1_decoy_000327,0,-0.0,1,10,1
abl1_decoy_000328,0,-0.21,1,10,1
abl1_decoy_000329,0,-1.93,1,10,1
abl1_decoy_000330,0,-2.26,1,10,1
abl1_decoy_000331,0,,0,0,
abl1_decoy_000332,0,0.05,1,10,1
abl1_decoy_000333,0,-2.47,1,10,1
abl1_decoy_000334,0,-2.06,1,10,1
abl1_decoy_000335,0,-1.52,1,10,1
abl1_decoy_000336,0,-2.72,1,10,1
abl1_decoy_000337,0,-1.9,1,10,1
abl1_decoy_000338,0,-0.86,1,10,1
abl1_decoy_000339,0,-2.44,1,10,1
abl1_decoy_000340,0,-1.9,1,10,1
abl1_decoy_000341,0,-1.4,1,10,1
abl1_decoy_000342,0,-2.2,1,10,1
abl1_decoy_000343,0,-0.75,1,10,1
abl1_decoy_000344,0,-0.14,1,10,1
abl1_decoy_000345,0,-2.75,1,10,1
abl1_decoy_000346,0,-1.58,1,10,1
abl1_decoy_000347,0,-0.62,1,10,1
abl1_decoy_000348,0,-1.59,1,10,1
abl1_decoy_000349,0,-0.63,1,10,1
abl1_decoy_000350,0,-0.83,1,10,1
abl1_decoy_000351,0,-2.2,1,10,1
abl1_decoy_000352,0,-2.32,1,10,1
abl1_decoy_000353,0,-2.35,1,10,1
abl1_decoy_000354,0,-0.8,1,10,1
abl1_decoy_000355,0,-1.94,1,10,1
abl1_decoy_000356,0,-1.23,1,10,1
abl1_decoy_000357,0,-1.62,1,10,1
abl1_decoy_000358,0,-2.87,1,10,1
abl1_decoy_000359,0,-1.59,1,10,1
abl1_decoy_000360,0,-2.82,1,10,1
abl1_decoy_000361,0,-3.76,1,10,1
abl1_decoy_000362,0,-2.39,1,10,1
abl1_decoy_000363,0,-3.45,1,10,1
abl1_decoy_000364,0,-1.33,1,10,1
abl1_decoy_000365,0,-2.4,1,10,1
abl1_decoy_000366,0,-2.82,1,10,1
abl1_decoy_000367,0,-2.05,1,10,1
abl1_decoy_000368,0,-1.26,1,10,1
abl1_decoy_000369,0,-2.08,1,10,1
abl1_decoy_000370,0,-1.84,1,10,1
abl1_decoy_000371,0,-1.03,1,10,1
abl1_decoy_000372,0,-1.93,1,10,1
abl1_decoy_000373,0,-2.32,1,10,1
abl1_decoy_000374,0,-2.72,1,10,1
abl1_decoy_000375,0,-2.93,1,10,1
abl1_decoy_000376,0,-2.78,1,10,1
abl1_decoy_000377,0,-2.51,1,10,1
abl1_decoy_000378,0,-1.81,1,10,1
abl1_decoy_000379,0,-2.36,1,10,1
abl1_decoy_000380,0,-2.3,1,10,1
abl1_decoy_000381,0,-2.26,1,10,1
abl1_decoy_000382,0,-2.73,1,10,1
abl1_decoy_000383,0,-1.92,1,10,1
abl1_decoy_000384,0,-2.27,1,10,1
abl1_decoy_000385,0,-1.03,1,10,1
abl1_decoy_000386,0,-2.02,1,10,1
abl1_decoy_000387,0,-0.92,1,10,1
abl1_decoy_000388,0,-0.6,1,10,1
abl1_decoy_000389,0,-0.98,1,10,1
abl1_decoy_000390,0,-1.86,1,10,1
abl1_decoy_000391,0,-1.81,1,10,1
abl1_decoy_000392,0,-2.38,1,10,1
abl1_decoy_000393,0,-1.38,1,10,1
abl1_decoy_000394,0,-2.82,1,10,1
abl1_decoy_000395,0,-3.45,1,10,1
abl1_decoy_000396,0,-3.06,1,10,1
abl1_decoy_000397,0,-2.43,1,10,1
abl1_decoy_000398,0,-2.41,1,10,1
abl1_decoy_000399,0,-3.03,1,10,1
abl1_decoy_000400,0,-2.38,1,10,1
abl1_decoy_000401,0,-2.18,1,10,1
abl1_decoy_000402,0,-2.25,1,10,1
abl1_decoy_000403,0,-0.6,1,10,1
abl1_decoy_000404,0,-2.7,1,10,1
abl1_decoy_000405,0,-0.37,1,10,1
abl1_decoy_000406,0,-2.14,1,10,1
abl1_decoy_000407,0,-2.34,1,10,1
abl1_decoy_000408,0,-2.6,1,10,1
abl1_decoy_000409,0,-2.48,1,10,1
abl1_decoy_000410,0,-3.02,1,10,1
abl1_decoy_000411,0,-2.8,1,10,1
abl1_decoy_000412,0,-2.68,1,10,1
abl1_decoy_000413,0,-2.26,1,10,1
abl1_decoy_000414,0,-1.58,1,10,1
abl1_decoy_000415,0,-0.28,1,10,1
abl1_decoy_000416,0,-3.59,1,10,1
abl1_decoy_000417,0,-3.24,1,10,1
abl1_decoy_000418,0,-2.48,1,10,1
abl1_decoy_000419,0,-1.78,1,10,1
abl1_decoy_000420,0,-2.23,1,10,1
abl1_decoy_000421,0,-2.34,1,10,1
abl1_decoy_000422,0,-2.4,1,10,1
abl1_decoy_000423,0,-1.61,1,10,1
abl1_decoy_000424,0,-1.95,1,10,1
abl1_decoy_000425,0,-3.23,1,10,1
abl1_decoy_000426,0,-1.06,1,10,1
abl1_decoy_000427,0,-0.95,1,10,1
abl1_decoy_000428,0,-1.7,1,10,1
abl1_decoy_000429,0,-1.1,1,10,1
abl1_decoy_000430,0,-2.53,1,10,1
abl1_decoy_000431,0,-2.63,1,10,1
abl1_decoy_000432,0,-2.77,1,10,1
abl1_decoy_000433,0,-2.85,1,10,1
abl1_decoy_000434,0,-1.97,1,10,1
abl1_decoy_000435,0,-2.0,1,10,1
abl1_decoy_000436,0,-2.77,1,10,1
abl1_decoy_000437,0,-2.03,1,10,1
abl1_decoy_000438,0,-2.24,1,10,1
abl1_decoy_000439,0,-1.43,1,10,1
abl1_decoy_000440,0,-2.12,1,10,1
abl1_decoy_000441,0,-0.86,1,10,1
abl1_decoy_000442,0,-2.54,1,10,1
abl1_decoy_000443,0,-2.89,1,10,1
abl1_decoy_000444,0,-3.52,1,10,1
abl1_decoy_000445,0,-3.0,1,10,1
abl1_decoy_000446,0,-1.96,1,10,1
abl1_decoy_000447,0,-1.72,1,10,1
abl1_decoy_000448,0,-3.45,1,10,1
abl1_decoy_000449,0,-2.53,1,10,1
abl1_decoy_000450,0,-2.2,1,10,1
abl1_decoy_000451,0,-1.92,1,10,1
abl1_decoy_000452,0,-2.17,1,10,1
abl1_decoy_000453,0,-2.63,1,10,1
abl1_decoy_000454,0,-2.75,1,10,1
abl1_decoy_000455,0,-2.03,1,10,1
abl1_decoy_000456,0,-2.25,1,10,1
abl1_decoy_000457,0,-2.06,1,10,1
abl1_decoy_000458,0,-2.91,1,10,1
abl1_decoy_000459,0,-2.3,1,10,1
abl1_decoy_000460,0,-1.77,1,10,1
abl1_decoy_000461,0,-2.54,1,10,1
abl1_decoy_000462,0,-3.5,1,10,1
abl1_decoy_000463,0,-0.29,1,10,1
abl1_decoy_000464,0,-2.32,1,10,1
abl1_decoy_000465,0,-1.36,1,10,1
abl1_decoy_000466,0,-2.05,1,10,1
abl1_decoy_000467,0,-0.71,1,10,1
abl1_decoy_000468,0,-3.04,1,10,1
abl1_decoy_000469,0,-2.8,1,10,1
abl1_decoy_000470,0,-2.19,1,10,1
abl1_decoy_000471,0,-1.0,1,10,1
abl1_decoy_000472,0,-2.53,1,10,1
abl1_decoy_000473,0,-3.08,1,10,1
abl1_decoy_000474,0,-2.9,1,10,1
abl1_decoy_000475,0,-2.22,1,10,1
abl1_decoy_000476,0,-2.62,1,10,1
abl1_decoy_000477,0,-1.88,1,10,1
abl1_decoy_000478,0,-1.06,1,10,1
abl1_decoy_000479,0,-2.01,1,10,1
abl1_decoy_000480,0,-1.28,1,10,1
abl1_decoy_000481,0,-2.74,1,10,1
abl1_decoy_000482,0,-0.87,1,10,1
abl1_decoy_000483,0,-1.89,1,10,1
abl1_decoy_000484,0,-1.45,1,10,1
abl1_decoy_000485,0,-1.85,1,10,1
abl1_decoy_000486,0,-1.74,1,10,1
abl1_decoy_000487,0,-1.0,1,10,1
abl1_decoy_000488,0,-1.67,1,10,1
abl1_decoy_000489,0,-1.63,1,10,1
abl1_decoy_000490,0,-2.13,1,10,1
abl1_decoy_000491,0,-1.83,1,10,1
abl1_decoy_000492,0,-1.31,1,10,1
abl1_decoy_000493,0,-1.4,1,10,1
abl1_decoy_000494,0,-3.22,1,10,1
abl1_decoy_000495,0,-1.34,1,10,1
abl1_decoy_000496,0,-1.65,1,10,1
abl1_decoy_000497,0,-2.08,1,10,1
abl1_decoy_000498,0,-3.0,1,10,1
abl1_decoy_000499,0,-2.54,1,10,1
abl1_decoy_000500,0,-2.72,1,10,1
abl1_decoy_000501,0,-1.36,1,10,1
abl1_decoy_000502,0,-2.03,1,10,1
abl1_decoy_000503,0,-2.33,1,10,1
abl1_decoy_000504,0,-2.01,1,10,1
abl1_decoy_000505,0,-2.49,1,10,1
abl1_decoy_000506,0,-1.68,1,10,1
abl1_decoy_000507,0,-0.23,1,10,1
abl1_decoy_000508,0,-1.29,1,10,1
abl1_decoy_000509,0,-1.83,1,10,1
abl1_decoy_000510,0,-0.39,1,10,1
abl1_decoy_000511,0,-1.94,1,10,1
abl1_decoy_000512,0,-1.09,1,10,1
abl1_decoy_000513,0,-2.93,1,10,1
abl1_decoy_000514,0,-0.85,1,10,1
abl1_decoy_000515,0,-1.49,1,10,1
abl1_decoy_000516,0,-1.71,1,10,1
abl1_decoy_000517,0,-1.98,1,10,1
abl1_decoy_000518,0,-1.59,1,10,1
abl1_decoy_000519,0,-1.33,1,10,1
abl1_decoy_000520,0,-1.18,1,10,1
abl1_decoy_000521,0,-0.51,1,10,1
abl1_decoy_000522,0,-1.99,1,10,1
abl1_decoy_000523,0,-3.53,1,10,1
abl1_decoy_000524,0,-2.47,1,10,1
abl1_decoy_000525,0,-1.75,1,10,1
abl1_decoy_000526,0,-1.11,1,10,1
abl1_decoy_000527,0,-2.2,1,10,1
abl1_decoy_000528,0,-0.34,1,10,1
abl1_decoy_000529,0,-1.77,1,10,1
abl1_decoy_000530,0,-1.77,1,10,1
abl1_decoy_000531,0,-1.73,1,10,1
abl1_decoy_000532,0,-2.13,1,10,1
abl1_decoy_000533,0,-1.23,1,10,1
abl1_decoy_000534,0,-1.67,1,10,1
abl1_decoy_000535,0,-1.73,1,10,1
abl1_decoy_000536,0,-2.69,1,10,1
abl1_decoy_000537,0,-1.38,1,10,1
abl1_decoy_000538,0,-0.71,1,10,1
abl1_decoy_000539,0,-0.43,1,10,1
abl1_decoy_000540,0,-1.46,1,10,1
abl1_decoy_000541,0,-1.34,1,10,1
abl1_decoy_000542,0,-1.7,1,10,1
abl1_decoy_000543,0,-1.96,1,10,1
abl1_decoy_000544,0,-0.66,1,10,1
abl1_decoy_000545,0,-2.18,1,10,1
abl1_decoy_000546,0,-2.27,1,10,1
abl1_decoy_000547,0,-0.83,1,10,1
abl1_decoy_000548,0,-1.17,1,10,1
abl1_decoy_000549,0,-1.89,1,10,1
abl1_decoy_000550,0,-1.99,1,10,1
abl1_decoy_000551,0,-0.97,1,10,1
abl1_decoy_000552,0,-2.12,1,10,1
abl1_decoy_000553,0,-1.98,1,10,1
abl1_decoy_000554,0,-1.5,1,10,1
abl1_decoy_000555,0,-1.23,1,10,1
abl1_decoy_000556,0,-0.76,1,10,1
abl1_decoy_000557,0,-1.37,1,10,1
abl1_decoy_000558,0,-2.52,1,10,1
abl1_decoy_000559,0,-2.85,1,10,1
abl1_decoy_000560,0,-1.21,1,10,1
abl1_decoy_000561,0,-2.64,1,10,1
abl1_decoy_000562,0,-2.38,1,10,1
abl1_decoy_000563,0,-2.63,1,10,1
abl1_decoy_000564,0,-4.18,1,10,1
abl1_decoy_000565,0,-2.73,1,10,1
abl1_decoy_000566,0,-2.13,1,10,1
abl1_decoy_000567,0,-1.99,1,10,1
abl1_decoy_000568,0,-3.05,1,10,1
abl1_decoy_000569,0,-1.1,1,10,1
abl1_decoy_000570,0,-1.82,1,10,1
abl1_decoy_000571,0,-2.65,1,10,1
abl1_decoy_000572,0,-1.81,1,10,1
abl1_decoy_000573,0,-3.26,1,10,1
abl1_decoy_000574,0,-2.58,1,10,1
abl1_decoy_000575,0,-1.03,1,10,1
abl1_decoy_000576,0,-2.05,1,10,1
abl1_decoy_000577,0,-2.96,1,10,1
abl1_decoy_000578,0,-2.08,1,10,1
abl1_decoy_000579,0,-2.95,1,10,1
abl1_decoy_000580,0,-1.94,1,10,1
abl1_decoy_000581,0,-1.47,1,10,1
abl1_decoy_000582,0,-1.83,1,10,1
abl1_decoy_000583,0,-2.0,1,10,1
abl1_decoy_000584,0,-3.03,1,10,1
abl1_decoy_000585,0,-1.82,1,10,1
abl1_decoy_000586,0,-2.26,1,10,1
abl1_decoy_000587,0,-0.63,1,10,1
abl1_decoy_000588,0,-1.87,1,10,1
abl1_decoy_000589,0,-2.13,1,10,1
abl1_decoy_000590,0,-1.43,1,10,1
abl1_decoy_000591,0,-3.09,1,10,1
abl1_decoy_000592,0,-2.6,1,10,1
abl1_decoy_000593,0,-2.55,1,10,1
abl1_decoy_000594,0,-3.01,1,10,1
abl1_decoy_000595,0,-1.74,1,10,1
abl1_decoy_000596,0,-3.67,1,10,1
abl1_decoy_000597,0,-1.8,1,10,1
abl1_decoy_000598,0,-3.55,1,10,1
abl1_decoy_000599,0,-1.44,1,10,1
abl1_decoy_000600,0,-1.88,1,10,1
abl1_decoy_000601,0,-1.9,1,10,1
abl1_decoy_000602,0,-2.52,1,10,1
abl1_decoy_000603,0,-1.92,1,10,1
abl1_decoy_000604,0,-1.45,1,10,1
abl1_decoy_000605,0,0.72,1,10,1
abl1_decoy_000606,0,-0.02,1,10,1
abl1_decoy_000607,0,0.0,1,10,1
abl1_decoy_000608,0,0.28,1,10,1
abl1_decoy_000609,0,0.08,1,10,1
abl1_decoy_000610,0,-2.17,1,10,1
abl1_decoy_000611,0,-0.08,1,10,1
abl1_decoy_000612,0,-2.58,1,10,1
abl1_decoy_000613,0,-2.9,1,10,1
abl1_decoy_000614,0,-0.48,1,10,1
abl1_decoy_000615,0,0.38,1,10,1
abl1_decoy_000616,0,-0.69,1,10,1
abl1_decoy_000617,0,-1.49,1,10,1
abl1_decoy_000618,0,-1.99,1,10,1
abl1_decoy_000619,0,-0.81,1,10,1
abl1_decoy_000620,0,0.12,1,10,1
abl1_decoy_000621,0,-1.34,1,10,1
abl1_decoy_000622,0,0.88,1,10,1
abl1_decoy_000623,0,-0.8,1,10,1
abl1_decoy_000624,0,-1.26,1,10,1
abl1_decoy_000625,0,-0.4,1,10,1
abl1_decoy_000626,0,-0.38,1,10,1
abl1_decoy_000627,0,-0.72,1,10,1
abl1_decoy_000628,0,-1.32,1,10,1
abl1_decoy_000629,0,-0.34,1,10,1
abl1_decoy_000630,0,-0.65,1,10,1
abl1_decoy_000631,0,-1.75,1,10,1
abl1_decoy_000632,0,-1.91,1,10,1
abl1_decoy_000633,0,-3.34,1,10,1
abl1_decoy_000634,0,-1.74,1,10,1
abl1_decoy_000635,0,-0.97,1,10,1
abl1_decoy_000636,0,-0.34,1,10,1
abl1_decoy_000637,0,-0.27,1,10,1
abl1_decoy_000638,0,-1.0,1,10,1
abl1_decoy_000639,0,-0.63,1,10,1
abl1_decoy_000640,0,-0.73,1,10,1
abl1_decoy_000641,0,-0.35,1,10,1
abl1_decoy_000642,0,-1.47,1,10,1
abl1_decoy_000643,0,-1.78,1,10,1
abl1_decoy_000644,0,-0.32,1,10,1
abl1_decoy_000645,0,-1.67,1,10,1
abl1_decoy_000646,0,-0.36,1,10,1
abl1_decoy_000647,0,-0.73,1,10,1
abl1_decoy_000648,0,-0.84,1,10,1
abl1_decoy_000649,0,-0.94,1,10,1
abl1_decoy_000650,0,-0.79,1,10,1
abl1_decoy_000651,0,-1.73,1,10,1
abl1_decoy_000652,0,-2.22,1,10,1
abl1_decoy_000653,0,-2.66,1,10,1
abl1_decoy_000654,0,-0.85,1,10,1
abl1_decoy_000655,0,-1.13,1,10,1
abl1_decoy_000656,0,-0.96,1,10,1
abl1_decoy_000657,0,-2.48,1,10,1
abl1_decoy_000658,0,-1.65,1,10,1
abl1_decoy_000659,0,-2.56,1,10,1
abl1_decoy_000660,0,-1.26,1,10,1
abl1_decoy_000661,0,-1.98,1,10,1
abl1_decoy_000662,0,-1.38,1,10,1
abl1_decoy_000663,0,-2.71,1,10,1
abl1_decoy_000664,0,-1.17,1,10,1
abl1_decoy_000665,0,-1.3,1,10,1
abl1_decoy_000666,0,-2.21,1,10,1
abl1_decoy_000667,0,-2.02,1,10,1
abl1_decoy_000668,0,-3.17,1,10,1
abl1_decoy_000669,0,-2.42,1,10,1
abl1_decoy_000670,0,-2.96,1,10,1
abl1_decoy_000671,0,-1.66,1,10,1
abl1_decoy_000672,0,-2.94,1,10,1
abl1_decoy_000673,0,-2.73,1,10,1
abl1_decoy_000674,0,-2.8,1,10,1
abl1_decoy_000675,0,-2.34,1,10,1
abl1_decoy_000676,0,-2.77,1,10,1
abl1_decoy_000677,0,-2.38,1,10,1
abl1_decoy_000678,0,-2.99,1,10,1
abl1_decoy_000679,0,-2.06,1,10,1
abl1_decoy_000680,0,-3.45,1,10,1
abl1_decoy_000681,0,-2.52,1,10,1
abl1_decoy_000682,0,-0.67,1,10,1
abl1_decoy_000683,0,-2.62,1,10,1
abl1_decoy_000684,0,-2.2,1,10,1
abl1_decoy_000685,0,-2.32,1,10,1
abl1_decoy_000686,0,-1.45,1,10,1
abl1_decoy_000687,0,-1.77,1,10,1
abl1_decoy_000688,0,-0.64,1,10,1
abl1_decoy_000689,0,-1.25,1,10,1
abl1_decoy_000690,0,-1.08,1,10,1
abl1_decoy_000691,0,-1.75,1,10,1
abl1_decoy_000692,0,-1.06,1,10,1
abl1_decoy_000693,0,-1.9,1,10,1
abl1_decoy_000694,0,-1.36,1,10,1
abl1_decoy_000695,0,-2.77,1,10,1
abl1_decoy_000696,0,-1.82,1,10,1
abl1_decoy_000697,0,-1.82,1,10,1
abl1_decoy_000698,0,-1.61,1,10,1
abl1_decoy_000699,0,-2.03,1,10,1
abl1_decoy_000700,0,-1.41,1,10,1
abl1_decoy_000701,0,-1.74,1,10,1
abl1_decoy_000702,0,-0.86,1,10,1
abl1_decoy_000703,0,-2.03,1,10,1
abl1_decoy_000704,0,-2.14,1,10,1
abl1_decoy_000705,0,-2.54,1,10,1
abl1_decoy_000706,0,-1.37,1,10,1
abl1_decoy_000707,0,-1.97,1,10,1
abl1_decoy_000708,0,-1.51,1,10,1
abl1_decoy_000709,0,-1.87,1,10,1
abl1_decoy_000710,0,-3.4,1,10,1
abl1_decoy_000711,0,-1.94,1,10,1
abl1_decoy_000712,0,-1.4,1,10,1
abl1_decoy_000713,0,-2.62,1,10,1
abl1_decoy_000714,0,-3.16,1,10,1
abl1_decoy_000715,0,-1.75,1,10,1
abl1_decoy_000716,0,-1.71,1,10,1
abl1_decoy_000717,0,-1.58,1,10,1
abl1_decoy_000718,0,-2.26,1,10,1
abl1_decoy_000719,0,-1.19,1,10,1
abl1_decoy_000720,0,-2.04,1,10,1
abl1_decoy_000721,0,-1.74,1,10,1
abl1_decoy_000722,0,-1.43,1,10,1
abl1_decoy_000723,0,-1.62,1,10,1
abl1_decoy_000724,0,-1.15,1,10,1
abl1_decoy_000725,0,-2.29,1,10,1
abl1_decoy_000726,0,-1.52,1,10,1
abl1_decoy_000727,0,-0.87,1,10,1
abl1_decoy_000728,0,-1.79,1,10,1
abl1_decoy_000729,0,-1.45,1,10,1
abl1_decoy_000730,0,-1.78,1,10,1
abl1_decoy_000731,0,-1.58,1,10,1
abl1_decoy_000732,0,-1.72,1,10,1
abl1_decoy_000733,0,-2.53,1,10,1
abl1_decoy_000734,0,-2.64,1,10,1
abl1_decoy_000735,0,-2.2,1,10,1
abl1_decoy_000736,0,-0.75,1,10,1
abl1_decoy_000737,0,-2.09,1,10,1
abl1_decoy_000738,0,-2.95,1,10,1
abl1_decoy_000739,0,-2.16,1,10,1
abl1_decoy_000740,0,-2.83,1,10,1
abl1_decoy_000741,0,-2.17,1,10,1
abl1_decoy_000742,0,-2.93,1,10,1
abl1_decoy_000743,0,-1.41,1,10,1
abl1_decoy_000744,0,-1.78,1,10,1
abl1_decoy_000745,0,-1.47,1,10,1
abl1_decoy_000746,0,-2.44,1,10,1
abl1_decoy_000747,0,-1.02,1,10,1
abl1_decoy_000748,0,-1.42,1,10,1
abl1_decoy_000749,0,-2.41,1,10,1
abl1_decoy_000750,0,-1.97,1,10,1
abl1_decoy_000751,0,-1.1,1,10,1
abl1_decoy_000752,0,-2.07,1,10,1
abl1_decoy_000753,0,-1.96,1,10,1
abl1_decoy_000754,0,-2.14,1,10,1
abl1_decoy_000755,0,-2.15,1,10,1
abl1_decoy_000756,0,-1.61,1,10,1
abl1_decoy_000757,0,-1.24,1,10,1
abl1_decoy_000758,0,-0.86,1,10,1
abl1_decoy_000759,0,-1.59,1,10,1
abl1_decoy_000760,0,-2.37,1,10,1
abl1_decoy_000761,0,-1.33,1,10,1
abl1_decoy_000762,0,-2.22,1,10,1
abl1_decoy_000763,0,-1.97,1,10,1
abl1_decoy_000764,0,-1.66,1,10,1
abl1_decoy_000765,0,-2.01,1,10,1
abl1_decoy_000766,0,-2.0,1,10,1
abl1_decoy_000767,0,-0.92,1,10,1
abl1_decoy_000768,0,-1.72,1,10,1
abl1_decoy_000769,0,-1.42,1,10,1
abl1_decoy_000770,0,-1.99,1,10,1
abl1_decoy_000771,0,-0.73,1,10,1
abl1_decoy_000772,0,-1.22,1,10,1
abl1_decoy_000773,0,-2.91,1,10,1
abl1_decoy_000774,0,-1.92,1,10,1
abl1_decoy_000775,0,-2.04,1,10,1
abl1_decoy_000776,0,-2.93,1,10,1
abl1_decoy_000777,0,-1.35,1,10,1
abl1_decoy_000778,0,-1.58,1,10,1
abl1_decoy_000779,0,-1.82,1,10,1
abl1_decoy_000780,0,-1.15,1,10,1
abl1_decoy_000781,0,-2.28,1,10,1
abl1_decoy_000782,0,-2.45,1,10,1
abl1_decoy_000783,0,-2.15,1,10,1
abl1_decoy_000784,0,-1.37,1,10,1
abl1_decoy_000785,0,-1.8,1,10,1
abl1_decoy_000786,0,-0.83,1,10,1
abl1_decoy_000787,0,-0.53,1,10,1
abl1_decoy_000788,0,-2.09,1,10,1
abl1_decoy_000789,0,-0.9,1,10,1
abl1_decoy_000790,0,-2.2,1,10,1
abl1_decoy_000791,0,-1.39,1,10,1
abl1_decoy_000792,0,-0.49,1,10,1
abl1_decoy_000793,0,-2.71,1,10,1
abl1_decoy_000794,0,-2.11,1,10,1
abl1_decoy_000795,0,-1.32,1,10,1
abl1_decoy_000796,0,-1.94,1,10,1
abl1_decoy_000797,0,-2.03,1,10,1
abl1_decoy_000798,0,-1.66,1,10,1
abl1_decoy_000799,0,-1.8,1,10,1
abl1_decoy_000800,0,-1.46,1,10,1
abl1_decoy_000801,0,-0.3,1,10,1
abl1_decoy_000802,0,-0.18,1,10,1
abl1_decoy_000803,0,-2.05,1,10,1
abl1_decoy_000804,0,-1.28,1,10,1
abl1_decoy_000805,0,-1.59,1,10,1
abl1_decoy_000806,0,-2.35,1,10,1
abl1_decoy_000807,0,-0.81,1,10,1
abl1_decoy_000808,0,-0.09,1,10,1
abl1_decoy_000809,0,-2.49,1,10,1
abl1_decoy_000810,0,-1.57,1,10,1
abl1_decoy_000811,0,-0.48,1,10,1
abl1_decoy_000812,0,-0.52,1,10,1
abl1_decoy_000813,0,-2.81,1,10,1
abl1_decoy_000814,0,-0.16,1,10,1
abl1_decoy_000815,0,-0.59,1,10,1
abl1_decoy_000816,0,0.24,1,10,1
abl1_decoy_000817,0,-1.57,1,10,1
abl1_decoy_000818,0,-0.75,1,10,1
abl1_decoy_000819,0,-2.94,1,10,1
abl1_decoy_000820,0,-1.78,1,10,1
abl1_decoy_000821,0,-0.61,1,10,1
abl1_decoy_000822,0,-1.58,1,10,1
abl1_decoy_000823,0,-2.06,1,10,1
abl1_decoy_000824,0,-1.84,1,10,1
abl1_decoy_000825,0,-2.04,1,10,1
abl1_decoy_000826,0,0.02,1,10,1
abl1_decoy_000827,0,-1.34,1,10,1
abl1_decoy_000828,0,-0.63,1,10,1
abl1_decoy_000829,0,-0.54,1,10,1
abl1_decoy_000830,0,-1.22,1,10,1
abl1_decoy_000831,0,-1.71,1,10,1
abl1_decoy_000832,0,-0.97,1,10,1
abl1_decoy_000833,0,-2.47,1,10,1
abl1_decoy_000834,0,-0.75,1,10,1
abl1_decoy_000835,0,-1.14,1,10,1
abl1_decoy_000836,0,-0.81,1,10,1
abl1_decoy_000837,0,-1.23,1,10,1
abl1_decoy_000838,0,-1.45,1,10,1
abl1_decoy_000839,0,-2.06,1,10,1
abl1_decoy_000840,0,-0.01,1,10,1
abl1_decoy_000841,0,-1.39,1,10,1
abl1_decoy_000842,0,-1.85,1,10,1
abl1_decoy_000843,0,-0.85,1,10,1
abl1_decoy_000844,0,0.37,1,10,1
abl1_decoy_000845,0,-0.84,1,10,1
abl1_decoy_000846,0,-0.07,1,10,1
abl1_decoy_000847,0,-0.34,1,10,1
abl1_decoy_000848,0,-1.46,1,10,1
abl1_decoy_000849,0,-1.25,1,10,1
abl1_decoy_000850,0,-2.02,1,10,1
abl1_decoy_000851,0,-1.67,1,10,1
abl1_decoy_000852,0,-1.29,1,10,1
abl1_decoy_000853,0,-1.67,1,10,1
abl1_decoy_000854,0,-0.5,1,10,1
abl1_decoy_000855,0,-0.88,1,10,1
abl1_decoy_000856,0,0.08,1,10,1
abl1_decoy_000857,0,-1.26,1,10,1
abl1_decoy_000858,0,-1.49,1,10,1
abl1_decoy_000859,0,0.18,1,10,1
abl1_decoy_000860,0,-0.52,1,10,1
abl1_decoy_000861,0,-0.34,1,10,1
abl1_decoy_000862,0,-0.44,1,10,1
abl1_decoy_000863,0,-1.51,1,10,1
abl1_decoy_000864,0,-0.6,1,10,1
abl1_decoy_000865,0,-0.43,1,10,1
abl1_decoy_000866,0,-1.73,1,10,1
abl1_decoy_000867,0,-1.86,1,10,1
abl1_decoy_000868,0,-2.13,1,10,1
abl1_decoy_000869,0,-2.91,1,10,1
abl1_decoy_000870,0,-2.15,1,10,1
abl1_decoy_000871,0,-1.6,1,10,1
abl1_decoy_000872,0,-0.57,1,10,1
abl1_decoy_000873,0,-1.91,1,10,1
abl1_decoy_000874,0,-0.22,1,10,1
abl1_decoy_000875,0,-1.06,1,10,1
abl1_decoy_000876,0,-2.85,1,10,1
abl1_decoy_000877,0,-0.41,1,10,1
abl1_decoy_000878,0,-1.23,1,10,1
abl1_decoy_000879,0,-1.14,1,10,1
abl1_decoy_000880,0,-2.12,1,10,1
abl1_decoy_000881,0,-0.96,1,10,1
abl1_decoy_000882,0,-0.74,1,10,1
abl1_decoy_000883,0,-1.52,1,10,1
abl1_decoy_000884,0,-2.25,1,10,1
abl1_decoy_000885,0,-0.15,1,10,1
abl1_decoy_000886,0,-0.92,1,10,1
abl1_decoy_000887,0,-2.09,1,10,1
abl1_decoy_000888,0,-1.15,1,10,1
abl1_decoy_000889,0,-1.95,1,10,1
abl1_decoy_000890,0,-1.89,1,10,1
abl1_decoy_000891,0,,0,0,
abl1_decoy_000892,0,-0.73,1,10,1
abl1_decoy_000893,0,-0.94,1,10,1
abl1_decoy_000894,0,-0.78,1,10,1
abl1_decoy_000895,0,-0.57,1,10,1
abl1_decoy_000896,0,-2.06,1,10,1
