complex_name,protein_path,protein_sequence,ligand_description
wee1_decoy_000072,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(N([H])C(=O)C([H])([H])N2C(=O)N([H])[C@](c3c([H])c([H])c(F)c([H])c3[H])(C([H])([H])[H])C2=O)nc1-c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H]
wee1_decoy_000073,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(-n2c(S[C@@]([H])(C(=O)N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])nc3sc4c(c3c2=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C4([H])[H])c(F)c1[H]
wee1_decoy_000074,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c(Cl)c([H])c1-n1c(SC([H])([H])C(=O)N([H])C(=O)N([H])C([H])([H])[H])nc2sc3c(c2c1=O)C([H])([H])C([H])([H])C([H])([H])C3([H])[H]
wee1_decoy_000075,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N([H])N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c(S(=O)(=O)N(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c1[H]
wee1_decoy_000076,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc([C@]2([H])N(c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C(=O)C([H])([H])[C@]2([H])C(=O)OC([H])([H])c2nc(N([H])[H])c3c([H])c([H])c([H])c([H])c3n2)c([H])c1[H]
wee1_decoy_000077,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])[C@]2([H])c3c([H])c(S(=O)(=O)N([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])c([H])c([H])c3N([H])[C@]([H])(c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])[C@]2([H])C1([H])[H]
wee1_decoy_000078,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(S[C@@]([H])(C(=O)N([H])C(=O)N([H])[C@]23C([H])([H])[C@@]4([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C4([H])[H])C2([H])[H])C3([H])[H])C([H])([H])[H])n(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c1[H]
wee1_decoy_000079,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])S(=O)(=O)c2c([H])c([H])c(C(=O)N([H])c3nc4c(s3)C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C4([H])[H])c([H])c2[H])c(OC([H])([H])[H])c1[H]
wee1_decoy_000080,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])S(=O)(=O)c2c([H])c([H])c(C(=O)N([H])c3nc4c(s3)C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C4([H])[H])c([H])c2[H])c(OC([H])([H])[H])c1[H]
wee1_decoy_000081,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])(c2c([H])c([H])c([H])c([H])c2[H])N([H])C(=O)N([H])c2c([H])c(N3C([H])([H])C([H])([H])C([H])([H])S3(=O)=O)c([H])c([H])c2OC([H])([H])[H])c([H])c1[H]
wee1_decoy_000082,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])c(C(=O)N([H])c3c([H])c([H])c([H])c(S(=O)(=O)N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3[H])c([H])c2[H])c([H])c1[H]
wee1_decoy_000083,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]N([H])C(=O)[C@]1(C(=O)OC([H])([H])C([H])([H])[H])O[C@@]12C([H])([H])C([H])([H])[C@@]1([H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]4([H])C([H])([H])[C@@]([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]12C([H])([H])[H]
wee1_decoy_000084,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c(/C([H])=N/N([H])c2nc(-c3c([H])c([H])c([H])c(S(=O)(=O)N4C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C4([H])[H])c3[H])c([H])s2)c1[H]
wee1_decoy_000085,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1N([H])C(=O)N1C([H])([H])C([H])([H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2[C@]1([H])C([H])([H])N([H])C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
wee1_decoy_000086,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])nc1C([H])([H])C(=O)N([H])c1c([H])c([H])c([H])c(S(=O)(=O)/N=C2\N([H])C([H])([H])C([H])([H])C2([H])[H])c1[H]
wee1_decoy_000087,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])N([H])C(=O)N([H])[C@@]1([H])N(C(=O)/C([H])=C(\[H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C1([H])[H])=C(/[H])c1c([H])c([H])c([H])c([H])c1[H]
wee1_decoy_000088,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2c3c([H])c(N([H])C(=O)N([H])C([H])([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])c([H])c([H])c3C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1F
wee1_decoy_000089,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)O[C@@]([H])(C(=O)N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c2c1S[C@@]([H])(C([H])([H])[H])C(=O)N2[H]
wee1_decoy_000090,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N([H])[C@]([H])(c2nc3c([H])c([H])c([H])c([H])c3n2[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H]
wee1_decoy_000091,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)N([H])/N=C2/c3c(oc(C(=O)N([H])c4nc5c([H])c([H])c([H])c([H])c5s4)c3C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c(F)c1[H]
wee1_decoy_000092,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N([H])c2nc3c([H])c([H])c([H])c([H])c3c([H])c2[H])c([H])c(S(=O)(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])c1OC([H])([H])[H]
wee1_decoy_000093,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])c2nnc(SC([H])([H])c3nc(N([H])[H])c4c5c(sc4n3)C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])o2)c([H])c([H])c1OC([H])([H])[H]
wee1_decoy_000094,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(-c2c([H])c(C(=O)N([H])C([H])([H])C(=O)N([H])c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])nn2-c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H]
wee1_decoy_000095,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2[H])c(C(=O)N2C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H])c1[H]
wee1_decoy_000096,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c(N([H])C(=O)C2([H])C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1N([H])C(=O)C1([H])C([H])([H])C1([H])[H]
wee1_decoy_000097,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C([H])=C([H])C([H])([H])N1C(=O)N([H])[C@@]([H])(c2c([H])c([H])c(F)c([H])c2[H])C2=C1C([H])([H])N([C@]([H])(C(=O)N([H])c1c([H])c([H])c(F)c([H])c1[H])C([H])([H])[H])C2=O
wee1_decoy_000098,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(Cl)c(N([H])C(=O)C([H])([H])Sc2nnc(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])s2)c([H])c2c1OC([H])([H])C([H])([H])C([H])([H])O2
wee1_decoy_000099,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)N([H])N2C(=S)N(c3c([H])c([H])c([H])c([H])c3[H])C(=O)[C@]2([H])C([H])([H])C(=O)N([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c1[H]
wee1_decoy_000100,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@]2([H])c3c(n([H])c([H])[n+]3[H])C([H])([H])C([H])([H])N2C(=O)N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(Br)c1F
wee1_decoy_000101,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@]2([H])c3c(nc([H])n3[H])C([H])([H])C([H])([H])N2C(=O)N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(Br)c1F
wee1_decoy_000102,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nc1-c1sc(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])nc1C([H])([H])[H]
wee1_decoy_000103,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@]2([H])C(C(=O)OC([H])([H])[H])=C(C([H])([H])N3C([H])([H])C([H])([H])N(c4c([H])c([H])c(Cl)c([H])c4[H])C([H])([H])C3([H])[H])N([H])C(=O)N2[H])c([H])c([H])c1F
wee1_decoy_000104,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC1=C([C@@]2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C([H])([H])[N+]2([H])[H])C(=O)C([H])([H])[C@]([H])(c2c([H])c([H])c(Cl)c([H])c2[H])[C@@]1([H])n1nc([H])nc1[H]
wee1_decoy_000105,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc([C@@]([H])(C([H])([H])[H])[N+]([H])([H])[C@]([H])(C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]
wee1_decoy_000106,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc([C@]([H])(C([H])([H])[H])[N+]([H])([H])[C@@]([H])(C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]
wee1_decoy_000107,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(F)(F)F)c(N([H])C(=O)C(=O)N([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c3c(c2[H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])[H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
wee1_decoy_000108,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)C(=O)N([H])C([H])([H])[C@]([H])(c2c([H])c([H])c3c(c2[H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])[H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(F)c1F
wee1_decoy_000109,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc([H])c(C(=O)N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])C([H])([N+]([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])c4c([H])sc([H])c4[H])C([H])([H])C3([H])[H])c([H])c2[H])nc1[H]
wee1_decoy_000110,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc([C@]([H])(C([H])([H])N([H])C(=O)c2c([H])c3c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3n2[H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
wee1_decoy_000111,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1N([H])C(=O)C(=O)N([H])C([H])([H])[C@]([H])(c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])N2C([H])([H])[H])[N+]1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
wee1_decoy_000112,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N2C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c3c4c(nn3[H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C2([H])[H])[n+]([H])c([H])c1C(F)(F)F
wee1_decoy_000113,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC1(C([H])([H])[N+]([H])([H])[C@]2([H])C([H])([H])c3c(C(=O)N4C([H])([H])c5c([H])c([H])c([H])c([H])c5C([H])([H])C4([H])[H])nn(C([H])([H])[H])c3C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
wee1_decoy_000114,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC1(C([H])([H])[N+]([H])([H])[C@@]2([H])C([H])([H])c3c(C(=O)N4C([H])([H])c5c([H])c([H])c([H])c([H])c5C([H])([H])C4([H])[H])nn(C([H])([H])[H])c3C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
wee1_decoy_000115,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])[C@@]1([H])C([H])([H])N(c2nc3c([H])c4c(c([H])c3c([H])c2C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])C2=C([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])OC([H])([H])O4)C([H])([H])C([H])([H])C1([H])[H]
wee1_decoy_000116,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nn(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[C@]1([H])c2c(c3c([H])c([H])c([H])c([H])c3n2[H])C([H])([H])C([H])([H])[N@@+]1([H])C([H])([H])c1sc(N([H])C(=O)C([H])([H])[H])c([H])c1[H]
wee1_decoy_000117,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(Cl)sc(C([H])([H])N2C([H])([H])C([H])([H])[N+]([H])(C([H])([H])c3c(C(=O)OC([H])([H])C([H])([H])[H])sc(N([H])[H])c3C#N)C([H])([H])C2([H])[H])c1[H]
wee1_decoy_000118,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc([C@]([H])(c2c([H])c([H])c(F)c([H])c2[H])[N+]([H])([H])C([H])([H])C(=O)N([H])c2c([H])c3c(c([H])c2C(=O)C([H])([H])[H])OC([H])([H])O3)c([H])c1[H]
wee1_decoy_000119,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)N([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N@@+]3([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
wee1_decoy_000120,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N2C([H])([H])C([H])([H])[N+]([H])([C@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c(C(F)(F)F)c1[H]
wee1_decoy_000121,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@]([H])(N([H])C(=O)c2c([H])c([H])c(S(=O)(=O)N([H])c3c([H])c([H])[n+]([H])c([H])c3[H])c([H])c2[H])C([H])([H])[H])c([H])c([H])c1SC([H])([H])[H]
wee1_decoy_000122,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(-c2c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])nc1C(=O)N([H])[C@]1([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H]
wee1_decoy_000123,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc([C@@]([H])(c2c(N([H])C(=O)c3oc([H])c([H])c3[H])sc3c2C([H])([H])C([H])([H])C([H])([H])C3([H])[H])N([H])c2c([H])c(C([H])([H])[H])c([H])c([H])[n+]2[H])c([H])c([H])c1[H]
wee1_decoy_000124,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]N(C(=O)c1sc(C([H])([H])[H])nc1C([H])([H])[H])c1sc2c(c1C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C2(C([H])([H])[H])C([H])([H])[H]
wee1_decoy_000125,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=NN=C(c2c([H])c([H])c(Cl)c([H])c2[H])[C@]1([H])C([H])([H])N1C([H])([H])C([H])([H])[C@]2([H])N([H])N([H])[C@@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])[N@@+]2([H])C([H])([H])C1([H])[H]
wee1_decoy_000126,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=NN=C(c2c([H])c([H])c(Cl)c([H])c2[H])[C@]1([H])C([H])([H])N1C([H])([H])C([H])([H])[C@]2([H])N([H])N([H])[C@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])[N@@+]2([H])C([H])([H])C1([H])[H]
wee1_decoy_000127,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=NN=C(c2c([H])c([H])c(Cl)c([H])c2[H])[C@]1([H])C([H])([H])N1C([H])([H])C([H])([H])[C@@]2([H])N([H])N([H])[C@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])[N@+]2([H])C([H])([H])C1([H])[H]
wee1_decoy_000128,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c([H])c1[C@@]1([H])C([H])([H])N(c2c([H])c([H])c(F)c([H])c2S(=O)(=O)Oc2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[N+]1([H])[H]
wee1_decoy_000129,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])O[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])C(=O)[C@]2([H])C([H])([H])N(C(=O)c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])C([H])([H])C23C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])c([H])c1[H]
wee1_decoy_000130,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C(=O)N2C([H])([H])C3(C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])[C@@]([H])(C(=O)N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])oc(-c2c([H])c([H])c(F)c([H])c2[H])c1[H]
wee1_decoy_000131,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(OC([H])([H])C([H])([H])[H])c([H])c(C(=O)N2C([H])([H])C3(C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])[C@@]([H])(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]3([H])C([H])([H])[H])C2([H])[H])c1[H]
wee1_decoy_000132,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(OC([H])([H])[H])c([H])c([C@]([H])(N([H])C(=O)[C@@]2([H])C([H])([H])N(C(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])C([H])([H])C23C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])c1[H]
wee1_decoy_000133,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(N([H])C(=O)[C@@]2([H])C([H])([H])N(C(=O)c3c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c3[H])C([H])([H])C23C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c1[H]
wee1_decoy_000134,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(N([H])C(=O)[C@]2([H])C([H])([H])N(C(=O)c3c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c3[H])C([H])([H])C23C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c1[H]
wee1_decoy_000135,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C([H])=C(C([H])([H])[H])C([H])([H])N([H])C(=O)[C@]1([H])C([H])([H])N(C(=O)c2oc(-c3c([H])c([H])c(F)c([H])c3[H])c([H])c2[H])C([H])([H])C12C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H]
wee1_decoy_000136,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N2C([H])([H])C3(C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])[C@]([H])(C(=O)N([H])[C@]([H])(c3c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c3[H])C([H])([H])[H])C2([H])[H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c1[H]
